year,month,borough,district,category,calls
2008,10,Cote-des-Neiges-Notre-Dame-de-Grace,Snowdon,Voirie,38
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Arbre,4
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Autre,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Chien,11
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Collecte - Dechets,8
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Collecte - Objet Volumineux,6
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Collecte - Selective,14
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Eau,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Eclairage,3
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Egout,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Environnement,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Neige,3
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Parc,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Permis,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Securite,21
2008,10,L'Ile-Bizard-Sainte-Genevieve,Denis-Benjamin-Viger,Voirie,5
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Arbre,11
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Autre,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Collecte - Dechets,8
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Collecte - Objet Volumineux,3
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Collecte - Selective,19
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Eau,3
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Eclairage,5
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Egout,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Environnement,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Securite,21
2008,10,L'Ile-Bizard-Sainte-Genevieve,Jacques-Bizard,Voirie,4
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Arbre,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Autre,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Chien,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Collecte - Dechets,8
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Collecte - Selective,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Eau,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Eclairage,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Egout,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Environnement,2
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Neige,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Parc,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Securite,16
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Signalisation,1
2008,10,L'Ile-Bizard-Sainte-Genevieve,Sainte-Genevieve,Voirie,2
2008,10,LaSalle,Cecil-P.-Newman,Arbre,17
2008,10,LaSalle,Cecil-P.-Newman,Autre,33
2008,10,LaSalle,Cecil-P.-Newman,Chien,73
2008,10,LaSalle,Cecil-P.-Newman,Collecte - Dechets,5
2008,10,LaSalle,Cecil-P.-Newman,Collecte - Objet Volumineux,1
2008,10,LaSalle,Cecil-P.-Newman,Collecte - Selective,74
2008,10,LaSalle,Cecil-P.-Newman,Eau,56
2008,10,LaSalle,Cecil-P.-Newman,Eclairage,20
2008,10,LaSalle,Cecil-P.-Newman,Egout,7
2008,10,LaSalle,Cecil-P.-Newman,Environnement,18
2008,10,LaSalle,Cecil-P.-Newman,Neige,1
2008,10,LaSalle,Cecil-P.-Newman,Parc,1
2008,10,LaSalle,Cecil-P.-Newman,Permis,6
2008,10,LaSalle,Cecil-P.-Newman,Securite,1
2008,10,LaSalle,Cecil-P.-Newman,Signalisation,17
2008,10,LaSalle,Cecil-P.-Newman,Taxes,34
2008,10,LaSalle,Cecil-P.-Newman,Voirie,27
2008,10,LaSalle,Sault-Saint-Louis,Anomaly - Stationnement,1
2008,10,LaSalle,Sault-Saint-Louis,Arbre,8
2008,10,LaSalle,Sault-Saint-Louis,Autre,39
2008,10,LaSalle,Sault-Saint-Louis,Chien,73
2008,10,LaSalle,Sault-Saint-Louis,Collecte - Dechets,11
2008,10,LaSalle,Sault-Saint-Louis,Collecte - Selective,56
2008,10,LaSalle,Sault-Saint-Louis,Eau,50
2008,10,LaSalle,Sault-Saint-Louis,Eclairage,15
2008,10,LaSalle,Sault-Saint-Louis,Egout,9
2008,10,LaSalle,Sault-Saint-Louis,Environnement,22
2008,10,LaSalle,Sault-Saint-Louis,Parc,2
2008,10,LaSalle,Sault-Saint-Louis,Permis,12
2008,10,LaSalle,Sault-Saint-Louis,Securite,2
2008,10,LaSalle,Sault-Saint-Louis,Signalisation,30
2008,10,LaSalle,Sault-Saint-Louis,Stationnement,3
2008,10,LaSalle,Sault-Saint-Louis,Taxes,41
2008,10,LaSalle,Sault-Saint-Louis,Voirie,23
2008,10,Lachine,Fort-Rolland,Arbre,1
2008,10,Lachine,Fort-Rolland,Autre,1
2008,10,Lachine,Fort-Rolland,Collecte - Dechets,1
2008,10,Lachine,Fort-Rolland,Collecte - Objet Volumineux,3
2008,10,Lachine,Fort-Rolland,Eau,2
2008,10,Lachine,Fort-Rolland,Eclairage,2
2008,10,Lachine,Fort-Rolland,Parc,1
2008,10,Lachine,Fort-Rolland,Signalisation,2
2008,10,Lachine,Fort-Rolland,Voirie,6
2008,10,Lachine,J.-Emery-Provost,Arbre,1
2008,10,Lachine,J.-Emery-Provost,Autre,2
2008,10,Lachine,J.-Emery-Provost,Chien,1
2008,10,Lachine,J.-Emery-Provost,Collecte - Dechets,5
2008,10,Lachine,J.-Emery-Provost,Collecte - Objet Volumineux,2
2008,10,Lachine,J.-Emery-Provost,Collecte - Selective,2
2008,10,Lachine,J.-Emery-Provost,Eau,2
2008,10,Lachine,J.-Emery-Provost,Eclairage,3
2008,10,Lachine,J.-Emery-Provost,Permis,1
2008,10,Lachine,du Canal,Anomaly - Stationnement,1
2008,10,Lachine,du Canal,Arbre,2
2008,10,Lachine,du Canal,Autre,1
2008,10,Lachine,du Canal,Chien,1
2008,10,Lachine,du Canal,Collecte - Dechets,8
2008,10,Lachine,du Canal,Collecte - Objet Volumineux,4
2008,10,Lachine,du Canal,Eau,4
2008,10,Lachine,du Canal,Eclairage,2
2008,10,Lachine,du Canal,Environnement,3
2008,10,Lachine,du Canal,Securite,1
2008,10,Lachine,du Canal,Signalisation,3
2008,10,Lachine,du Canal,Stationnement,3
2008,10,Lachine,du Canal,Taxes,2
2008,10,Lachine,du Canal,Voirie,7
2008,10,Le Plateau-Mont-Royal,De Lorimier,Anomaly - Stationnement,48
2008,10,Le Plateau-Mont-Royal,De Lorimier,Arbre,15
2008,10,Le Plateau-Mont-Royal,De Lorimier,Autre,22
2008,10,Le Plateau-Mont-Royal,De Lorimier,Chien,13
2008,10,Le Plateau-Mont-Royal,De Lorimier,Collecte - Dechets,49
2008,10,Le Plateau-Mont-Royal,De Lorimier,Collecte - Objet Volumineux,93
2008,10,Le Plateau-Mont-Royal,De Lorimier,Collecte - Selective,49
2008,10,Le Plateau-Mont-Royal,De Lorimier,Eau,31
2008,10,Le Plateau-Mont-Royal,De Lorimier,Eclairage,19
2008,10,Le Plateau-Mont-Royal,De Lorimier,Egout,12
2008,10,Le Plateau-Mont-Royal,De Lorimier,Environnement,8
2008,10,Le Plateau-Mont-Royal,De Lorimier,Neige,1
2008,10,Le Plateau-Mont-Royal,De Lorimier,Parc,9
2008,10,Le Plateau-Mont-Royal,De Lorimier,Permis,15
2008,10,Le Plateau-Mont-Royal,De Lorimier,Securite,11
2008,10,Le Plateau-Mont-Royal,De Lorimier,Signalisation,40
2008,10,Le Plateau-Mont-Royal,De Lorimier,Stationnement,16
2008,10,Le Plateau-Mont-Royal,De Lorimier,Taxes,6
2008,10,Le Plateau-Mont-Royal,De Lorimier,Voirie,64
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Anomaly - Stationnement,81
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Arbre,15
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Autre,20
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Chien,9
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Collecte - Dechets,41
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Collecte - Objet Volumineux,50
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Collecte - Selective,42
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Eau,46
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Eclairage,13
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Egout,12
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Environnement,2
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Neige,2
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Parc,13
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Permis,20
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Securite,17
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Signalisation,33
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Stationnement,36
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Taxes,7
2008,10,Le Plateau-Mont-Royal,Jeanne-Mance,Voirie,66
2008,10,Le Plateau-Mont-Royal,Mile-End,Anomaly - Stationnement,51
2008,10,Le Plateau-Mont-Royal,Mile-End,Arbre,20
2008,10,Le Plateau-Mont-Royal,Mile-End,Autre,17
2008,10,Le Plateau-Mont-Royal,Mile-End,Chien,4
2008,10,Le Plateau-Mont-Royal,Mile-End,Collecte - Dechets,47
2008,10,Le Plateau-Mont-Royal,Mile-End,Collecte - Objet Volumineux,67
2008,10,Le Plateau-Mont-Royal,Mile-End,Collecte - Selective,77
2008,10,Le Plateau-Mont-Royal,Mile-End,Eau,31
2008,10,Le Plateau-Mont-Royal,Mile-End,Eclairage,18
2008,10,Le Plateau-Mont-Royal,Mile-End,Egout,6
2008,10,Le Plateau-Mont-Royal,Mile-End,Environnement,11
2008,10,Le Plateau-Mont-Royal,Mile-End,Parc,10
2008,10,Le Plateau-Mont-Royal,Mile-End,Permis,15
2008,10,Le Plateau-Mont-Royal,Mile-End,Securite,8
2008,10,Le Plateau-Mont-Royal,Mile-End,Signalisation,32
2008,10,Le Plateau-Mont-Royal,Mile-End,Stationnement,27
2008,10,Le Plateau-Mont-Royal,Mile-End,Taxes,3
2008,10,Le Plateau-Mont-Royal,Mile-End,Voirie,68
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Anomaly - Stationnement,62
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Arbre,17
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Autre,19
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Chien,14
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Collecte - Dechets,47
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Collecte - Objet Volumineux,6
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Collecte - Selective,28
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Eau,30
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Eclairage,19
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Egout,16
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Environnement,11
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Parc,8
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Permis,12
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Securite,5
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Signalisation,33
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Stationnement,27
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Taxes,6
2008,10,Mercier-Hochelaga-Maisonneuve,Hochelaga,Voirie,59
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Anomaly - Stationnement,23
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Arbre,52
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Autre,9
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Chien,4
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Collecte - Dechets,34
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Collecte - Objet Volumineux,10
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Collecte - Selective,11
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Eau,41
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Eclairage,13
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Egout,11
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Environnement,7
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Parc,7
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Permis,3
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Securite,2
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Signalisation,29
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Stationnement,10
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Taxes,1
2008,10,Mercier-Hochelaga-Maisonneuve,Louis-Riel,Voirie,42
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Anomaly - Stationnement,36
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Arbre,32
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Autre,23
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Chien,6
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Collecte - Dechets,49
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Collecte - Objet Volumineux,15
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Collecte - Selective,16
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Eau,41
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Eclairage,24
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Egout,15
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Environnement,16
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Neige,2
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Parc,7
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Permis,8
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Securite,8
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Signalisation,37
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Stationnement,3
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Taxes,7
2008,10,Mercier-Hochelaga-Maisonneuve,MaisonneuveLongue-Pointe,Voirie,47
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Anomaly - Stationnement,11
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Arbre,37
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Autre,12
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Chien,7
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Collecte - Dechets,30
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Collecte - Objet Volumineux,14
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Collecte - Selective,16
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Eau,54
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Eclairage,25
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Egout,10
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Environnement,10
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Parc,1
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Permis,8
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Securite,6
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Signalisation,23
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Stationnement,3
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Taxes,2
2008,10,Mercier-Hochelaga-Maisonneuve,Tetreaultville,Voirie,50
2008,10,Montreal-Nord,Marie-Clarac,Arbre,17
2008,10,Montreal-Nord,Marie-Clarac,Autre,33
2008,10,Montreal-Nord,Marie-Clarac,Chien,6
2008,10,Montreal-Nord,Marie-Clarac,Collecte - Dechets,9
2008,10,Montreal-Nord,Marie-Clarac,Collecte - Selective,17
2008,10,Montreal-Nord,Marie-Clarac,Eau,39
2008,10,Montreal-Nord,Marie-Clarac,Eclairage,33
2008,10,Montreal-Nord,Marie-Clarac,Egout,7
2008,10,Montreal-Nord,Marie-Clarac,Environnement,8
2008,10,Montreal-Nord,Marie-Clarac,Parc,48
2008,10,Montreal-Nord,Marie-Clarac,Permis,57
2008,10,Montreal-Nord,Marie-Clarac,Signalisation,11
2008,10,Montreal-Nord,Marie-Clarac,Stationnement,1
2008,10,Montreal-Nord,Marie-Clarac,Taxes,1
2008,10,Montreal-Nord,Marie-Clarac,Voirie,41
2008,10,Montreal-Nord,Ovide-Clermont,Anomaly - Stationnement,2
2008,10,Montreal-Nord,Ovide-Clermont,Arbre,16
2008,10,Montreal-Nord,Ovide-Clermont,Autre,37
2008,10,Montreal-Nord,Ovide-Clermont,Chien,2
2008,10,Montreal-Nord,Ovide-Clermont,Collecte - Dechets,17
2008,10,Montreal-Nord,Ovide-Clermont,Collecte - Selective,9
2008,10,Montreal-Nord,Ovide-Clermont,Eau,40
2008,10,Montreal-Nord,Ovide-Clermont,Eclairage,19
2008,10,Montreal-Nord,Ovide-Clermont,Egout,10
2008,10,Montreal-Nord,Ovide-Clermont,Environnement,2
2008,10,Montreal-Nord,Ovide-Clermont,Parc,46
2008,10,Montreal-Nord,Ovide-Clermont,Permis,34
2008,10,Montreal-Nord,Ovide-Clermont,Signalisation,13
2008,10,Montreal-Nord,Ovide-Clermont,Taxes,3
2008,10,Montreal-Nord,Ovide-Clermont,Voirie,33
2008,10,Outremont,Claude-Ryan,Anomaly - Stationnement,1
2008,10,Outremont,Claude-Ryan,Arbre,6
2008,10,Outremont,Claude-Ryan,Autre,1
2008,10,Outremont,Claude-Ryan,Collecte - Dechets,5
2008,10,Outremont,Claude-Ryan,Collecte - Objet Volumineux,1
2008,10,Outremont,Claude-Ryan,Eau,4
2008,10,Outremont,Claude-Ryan,Eclairage,6
2008,10,Outremont,Claude-Ryan,Egout,2
2008,10,Outremont,Claude-Ryan,Environnement,3
2008,10,Outremont,Claude-Ryan,Parc,2
2008,10,Outremont,Claude-Ryan,Signalisation,3
2008,10,Outremont,Claude-Ryan,Stationnement,2
2008,10,Outremont,Claude-Ryan,Voirie,17
2008,10,Outremont,Jeanne-Sauve,Arbre,2
2008,10,Outremont,Jeanne-Sauve,Autre,2
2008,10,Outremont,Jeanne-Sauve,Collecte - Dechets,1
2008,10,Outremont,Jeanne-Sauve,Eau,6
2008,10,Outremont,Jeanne-Sauve,Eclairage,3
2008,10,Outremont,Jeanne-Sauve,Egout,3
2008,10,Outremont,Jeanne-Sauve,Environnement,6
2008,10,Outremont,Jeanne-Sauve,Parc,1
2008,10,Outremont,Jeanne-Sauve,Signalisation,5
2008,10,Outremont,Jeanne-Sauve,Taxes,2
2008,10,Outremont,Jeanne-Sauve,Voirie,6
2008,10,Outremont,Joseph-Beaubien,Arbre,8
2008,10,Outremont,Joseph-Beaubien,Autre,4
2008,10,Outremont,Joseph-Beaubien,Collecte - Dechets,7
2008,10,Outremont,Joseph-Beaubien,Collecte - Selective,4
2008,10,Outremont,Joseph-Beaubien,Eau,8
2008,10,Outremont,Joseph-Beaubien,Eclairage,2
2008,10,Outremont,Joseph-Beaubien,Environnement,4
2008,10,Outremont,Joseph-Beaubien,Permis,1
2008,10,Outremont,Joseph-Beaubien,Signalisation,13
2008,10,Outremont,Joseph-Beaubien,Taxes,1
2008,10,Outremont,Joseph-Beaubien,Voirie,19
2008,10,Outremont,Robert-Bourassa,Anomaly - Stationnement,2
2008,10,Outremont,Robert-Bourassa,Autre,4
2008,10,Outremont,Robert-Bourassa,Collecte - Dechets,3
2008,10,Outremont,Robert-Bourassa,Collecte - Selective,4
2008,10,Outremont,Robert-Bourassa,Eau,7
2008,10,Outremont,Robert-Bourassa,Eclairage,5
2008,10,Outremont,Robert-Bourassa,Environnement,1
2008,10,Outremont,Robert-Bourassa,Signalisation,3
2008,10,Outremont,Robert-Bourassa,Stationnement,1
2008,10,Outremont,Robert-Bourassa,Voirie,34
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Anomaly - Stationnement,3
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Arbre,12
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Autre,10
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Chien,2
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Collecte - Dechets,29
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Collecte - Objet Volumineux,7
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Collecte - Selective,19
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Eau,37
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Eclairage,12
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Egout,14
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Environnement,50
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Parc,5
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Permis,1
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Securite,16
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Signalisation,5
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Taxes,4
2008,10,Pierrefonds-Roxboro,Bois-de-Liesse,Voirie,32
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Arbre,11
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Autre,11
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Chien,3
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Collecte - Dechets,42
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Collecte - Objet Volumineux,5
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Collecte - Selective,12
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Eau,32
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Eclairage,9
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Egout,8
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Environnement,26
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Parc,1
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Permis,6
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Securite,9
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Signalisation,1
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Taxes,6
2008,10,Pierrefonds-Roxboro,Cap-Saint-Jacques,Voirie,33
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Arbre,4
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Autre,4
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Chien,7
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Dechets,8
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Objet Volumineux,3
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Collecte - Selective,21
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Eau,9
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Eclairage,3
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Egout,2
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Environnement,2
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Securite,15
2008,10,Pierrefonds-Roxboro,Pierre-Foretier,Voirie,8
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Anomaly - Stationnement,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Arbre,14
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Autre,20
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Chien,16
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Dechets,78
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Objet Volumineux,75
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Collecte - Selective,15
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Eau,61
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Eclairage,18
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Egout,18
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Environnement,4
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Parc,5
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Permis,10
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Securite,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Signalisation,30
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Stationnement,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Taxes,5
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,La Pointe-aux-Prairies,Voirie,42
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Anomaly - Stationnement,1
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Arbre,51
2008,10,Riviere-des-Prairies-Pointe-aux-Trembles,Pointe-aux-Trembles,Autre,9
